snapped_at,price,market_cap,total_volume
2020-10-10 00:00:00 UTC,0.05165201707420418,9013396.956171226,49250988.45425818
2020-10-11 00:00:00 UTC,0.05165201707420418,9013396.956171226,49250988.45425818
2020-10-12 00:00:00 UTC,0.043346307504993735,7548171.762757505,7120141.943096541
2020-10-13 00:00:00 UTC,0.04271638220229851,7399290.873515816,10540085.514863849
2020-10-14 00:00:00 UTC,0.04342824231100759,7569020.4588204855,7807088.421655554
2020-10-15 00:00:00 UTC,0.0436840254727017,7601072.860724572,5703834.664118379
2020-10-16 00:00:00 UTC,0.03805917050761349,6627488.537667147,6305095.837786605
2020-10-17 00:00:00 UTC,0.03366064381554064,5879451.757665926,6692933.0508431755
2020-10-18 00:00:00 UTC,0.04003137908550407,7096489.598694784,11389551.577316502
2020-10-19 00:00:00 UTC,0.03775541877586351,6621551.182021547,6826247.727766806
2020-10-20 00:00:00 UTC,0.032451558024021755,5672339.950116481,10361432.373768747
2020-10-21 00:00:00 UTC,0.030673325766200906,5341970.039002022,6972167.13352657
2020-10-22 00:00:00 UTC,0.031561078106825215,5481885.569527026,11399682.853870453
2020-10-23 00:00:00 UTC,0.031502839622241714,5512900.832316532,6194429.337945702
2020-10-24 00:00:00 UTC,0.03148427975067938,5512889.6305740485,3800499.871050617
2020-10-25 00:00:00 UTC,0.03234712292118867,5632855.470320017,4137237.825656727
2020-10-26 00:00:00 UTC,0.034527621582541086,6039634.303717945,5445719.262303995
2020-10-27 00:00:00 UTC,0.03260314433245894,5714735.244184187,9449702.676919214
2020-10-28 00:00:00 UTC,0.031197272588120183,5459669.144898299,7849593.055365916
2020-10-29 00:00:00 UTC,0.028832611749231612,5021448.335037018,5655624.709811746
2020-10-30 00:00:00 UTC,0.031179109616839566,5430379.934359976,6542340.9619713565
2020-10-31 00:00:00 UTC,0.029273763960785272,5103742.300049293,827142.1491900185
2020-11-01 00:00:00 UTC,0.028468426592040855,4961896.910803444,3529359.585165975
2020-11-02 00:00:00 UTC,0.029326973391826144,5103579.263356239,3058654.220898615
2020-11-03 00:00:00 UTC,0.02814763808147574,4947221.647996858,7145710.158119644
2020-11-04 00:00:00 UTC,0.027981268648910443,4880679.57037963,5921562.22838323
2020-11-05 00:00:00 UTC,0.028245088028537372,4944565.245034695,7138344.007822814
2020-11-06 00:00:00 UTC,0.030446945996473653,5335111.610052683,9074257.941442432
2020-11-07 00:00:00 UTC,0.03799499310404547,6614921.683276327,6971373.068570106
2020-11-08 00:00:00 UTC,0.03912249079047919,6812651.3484318135,7157122.420549194
2020-11-09 00:00:00 UTC,0.04912082448576318,8555914.701333186,10118598.038583962
2020-11-10 00:00:00 UTC,0.04773020718159667,8266878.71951106,9982656.39373693
2020-11-11 00:00:00 UTC,0.052305692985023994,9098269.181711117,5755915.231068651
2020-11-12 00:00:00 UTC,0.056529576506788186,9840489.237876661,11138358.567818737
2020-11-13 00:00:00 UTC,0.06583887292287867,11408328.606373444,18218943.222800568
2020-11-14 00:00:00 UTC,0.08606200685082523,15036503.783870619,11979495.036829792
2020-11-15 00:00:00 UTC,0.09395984456553175,16512886.838228563,19588871.87733927
2020-11-16 00:00:00 UTC,0.13916264217189767,23526407.905455112,28508261.98393642
2020-11-17 00:00:00 UTC,0.15312269110738644,26554876.907888178,64051035.46181573
2020-11-18 00:00:00 UTC,0.12561731183625904,21873653.232214913,44465223.330882795
2020-11-19 00:00:00 UTC,0.15019416544533837,26272962.93327272,58569533.8993189
2020-11-20 00:00:00 UTC,0.13968393550447306,24274906.995745942,45292713.424912594
2020-11-21 00:00:00 UTC,0.14237585493862182,24762516.39612962,20178477.21485276
2020-11-22 00:00:00 UTC,0.15730190479536046,27416243.985394843,22012507.190493017
2020-11-23 00:00:00 UTC,0.1943205479959791,33887114.03141814,52240956.23375215
2020-11-24 00:00:00 UTC,0.1949823048592112,33894537.545635425,49174110.06761703
2020-11-25 00:00:00 UTC,0.27340455444541556,46857247.017342314,85009004.6622806
2020-11-26 00:00:00 UTC,0.24509347640763743,40934710.35801311,26160203.67380429
2020-11-27 00:00:00 UTC,0.20751440521399453,36506834.62842847,45600895.41901679
