snapped_at,price,market_cap,total_volume
2020-10-04 00:00:00 UTC,77.62117824268287,11933944.591337899,737945.3886077387
2020-10-05 00:00:00 UTC,79.78385899436398,12225366.99353393,769346.1111776137
2020-10-06 00:00:00 UTC,79.67582470924137,12304334.85756867,860204.6947711031
2020-10-07 00:00:00 UTC,90.19656411574563,15519277.308455853,1066593.75578956
2020-10-08 00:00:00 UTC,88.1961435823269,15381675.193936335,2100960.419776175
2020-10-09 00:00:00 UTC,111.11032978076847,19464730.704370745,1470624.1803278646
2020-10-10 00:00:00 UTC,134.67223713546466,23748891.923953917,2968952.5351395234
2020-10-11 00:00:00 UTC,159.88179398205895,28372181.503478322,2285349.931773373
2020-10-12 00:00:00 UTC,123.57588552532701,22064586.92053414,1730722.2179853232
2020-10-13 00:00:00 UTC,130.12497803603642,24116891.06033806,3390324.4266018327
2020-10-14 00:00:00 UTC,129.39872682069537,25344336.947534062,130796.68929430294
2020-10-15 00:00:00 UTC,180.30613128259455,35693550.174302325,6995061.534027806
2020-10-16 00:00:00 UTC,158.3530426460991,31607607.596313715,2630279.2772256746
2020-10-17 00:00:00 UTC,160.19350999577168,32185214.038908307,3285532.5259927446
2020-10-18 00:00:00 UTC,171.06868174254942,34491395.84954376,111344.6501946939
2020-10-19 00:00:00 UTC,214.87407210018313,43488487.4132624,6404262.082715803
2020-10-20 00:00:00 UTC,241.35676433722878,49055769.73741859,7884004.060806254
2020-10-21 00:00:00 UTC,284.84974861992976,53913339.05576594,11535966.443257768
2020-10-22 00:00:00 UTC,287.5941093069399,63767295.707489885,19669003.89114256
2020-10-23 00:00:00 UTC,274.0050111062293,60840596.705516376,8023250.0813125055
2020-10-24 00:00:00 UTC,202.04937013887132,44854267.91599647,17531473.444068402
2020-10-25 00:00:00 UTC,244.97176092546079,54388102.84821986,7508564.372800777
2020-10-26 00:00:00 UTC,234.0456516857565,51937709.156112395,5110305.220235439
2020-10-27 00:00:00 UTC,109.62297295784886,23769073.632762697,26459157.345937625
2020-10-28 00:00:00 UTC,107.7411059279639,25392818.688959442,3870971.1341213193
2020-10-29 00:00:00 UTC,86.30670872302059,20513136.48980513,1960344.3178773161
2020-10-30 00:00:00 UTC,108.12863982213524,25737044.812929735,2238489.5740176523
2020-10-31 00:00:00 UTC,97.2140484984216,23155662.932832126,1618662.9149025516
2020-11-01 00:00:00 UTC,96.07595515155803,22808255.280945018,1859645.5653598928
2020-11-02 00:00:00 UTC,93.06075648928446,21905206.49129376,850003.7226034008
2020-11-03 00:00:00 UTC,105.85242960333231,25186985.31416095,1212219.4416940361
2020-11-04 00:00:00 UTC,103.06292430835408,26090237.57409063,1036578.4024578712
2020-11-05 00:00:00 UTC,111.11202153218483,28009543.98525493,2211312.386391594
2020-11-06 00:00:00 UTC,123.37516437988606,31187937.71936919,2104440.517093623
2020-11-07 00:00:00 UTC,130.44419438524483,32949422.574228935,2134939.6659886427
2020-11-08 00:00:00 UTC,133.53805017724864,33200406.379936863,2268648.8429434607
2020-11-09 00:00:00 UTC,134.48059503801946,34010327.309005514,954725.132060626
2020-11-10 00:00:00 UTC,124.33899300414757,30391563.84323476,2182029.532999243
2020-11-11 00:00:00 UTC,123.02861250142739,32927257.796259742,1742786.1174387047
2020-11-12 00:00:00 UTC,118.76218185547759,31814893.936408795,1492235.3022663589
2020-11-13 00:00:00 UTC,116.98165864101806,31407923.149608392,2427065.394782931
2020-11-14 00:00:00 UTC,109.0870372586798,29281446.225997444,3464851.7130828425
2020-11-15 00:00:00 UTC,107.23269023393787,28825145.551521283,1411365.5880689607
2020-11-16 00:00:00 UTC,107.14338809062919,28839654.59380772,798170.4723576668
2020-11-17 00:00:00 UTC,107.2354537963794,28969589.35944836,1493831.796332031
2020-11-18 00:00:00 UTC,110.61335813187031,31342783.96254084,1974481.0479624108
2020-11-19 00:00:00 UTC,125.46305070430715,35642838.49669208,3354583.9742057677
2020-11-20 00:00:00 UTC,114.35050283513021,32540088.896567833,1585059.8699299484
2020-11-21 00:00:00 UTC,120.47192373187609,34335872.178771555,2014448.4445883322
2020-11-22 00:00:00 UTC,116.02044409489233,32865067.85103529,1526215.8660262437
2020-11-23 00:00:00 UTC,109.9824821071908,31412638.3929289,1471113.3306999386
2020-11-24 00:00:00 UTC,102.68241376435941,29297133.452749364,1439988.3371131627
2020-11-25 00:00:00 UTC,112.0894126114938,33432201.34863027,2389380.0035983557
2020-11-26 00:00:00 UTC,107.47079557350273,32521553.6805314,3236752.203841432
2020-11-27 00:00:00 UTC,104.69952772355121,31292346.91219464,1969133.423605747
2020-11-28 00:00:00 UTC,105.22962735022801,31373899.87555253,941602.3109850087
2020-11-29 00:00:00 UTC,103.62254915895267,31200773.848072946,1182616.5484985905
2020-11-30 00:00:00 UTC,104.68034393365694,31267504.155498486,796461.7290896075
2020-12-01 00:00:00 UTC,98.59603037188113,29409328.160520803,4197946.644619081
2020-12-02 00:00:00 UTC,93.5528505255293,29903314.07118454,4510145.5189619055
2020-12-03 00:00:00 UTC,92.59411784751705,28873211.883090433,2710287.7323720157
2020-12-04 00:00:00 UTC,91.5742623762883,28605133.60795885,1024229.3441832827
2020-12-05 00:00:00 UTC,92.37794415862398,29047522.42945725,2511651.881005097
2020-12-06 00:00:00 UTC,99.66868431332365,31246139.338009056,1381055.4817089
2020-12-07 00:00:00 UTC,106.06841522429467,32782083.311600626,1765712.4556747733
2020-12-08 00:00:00 UTC,104.39098554982637,32594402.795586713,1534434.2878999712
2020-12-09 00:00:00 UTC,98.66300957888723,32164938.76612844,3812420.2417691234
2020-12-10 00:00:00 UTC,102.85208392023964,33792788.68820499,2229840.929222512
2020-12-11 00:00:00 UTC,100.26346495322584,33314809.196765352,1967880.9052761055
