snapped_at,price,market_cap,total_volume
2020-12-04 00:00:00 UTC,30.066755240565833,0.0,4396.213606862947
2020-12-05 00:00:00 UTC,30.066755240565833,0.0,4396.213606862947
2020-12-06 00:00:00 UTC,34.819989306818286,0.0,2486.365982862238
2020-12-07 00:00:00 UTC,35.57695745682866,0.0,1443.1824604704866
2020-12-08 00:00:00 UTC,35.352450322817454,0.0,2082.262252199458
2020-12-09 00:00:00 UTC,32.24168767779532,0.0,548.4774130138414
2020-12-10 00:00:00 UTC,38.20306583386648,0.0,3482.9778230806833
2020-12-11 00:00:00 UTC,33.02593420725889,0.0,1950.1131708089436
2020-12-12 00:00:00 UTC,38.4310345715367,0.0,5821.525099558047
2020-12-13 00:00:00 UTC,34.22697489572105,0.0,4486.687413046689
2020-12-14 00:00:00 UTC,31.85574018281816,0.0,1513.1243354683083
2020-12-15 00:00:00 UTC,32.95985712025,0.0,940.0505660791249
2020-12-16 00:00:00 UTC,30.98516967489453,0.0,1596.0700927132011
2020-12-17 00:00:00 UTC,31.51044552635463,0.0,657.0913513822883
2020-12-18 00:00:00 UTC,25.79245739943613,0.0,5097.869584090317
2020-12-19 00:00:00 UTC,28.75272528115293,0.0,4837.722953868804
2020-12-20 00:00:00 UTC,29.670383310821002,0.0,1048.034476237666
2020-12-21 00:00:00 UTC,28.973880957461137,0.0,984.7173265109203
2020-12-22 00:00:00 UTC,29.036349655105678,0.0,760.1201270770308
2020-12-23 00:00:00 UTC,27.950214550696714,0.0,1442.8747367958615
2020-12-24 00:00:00 UTC,23.110241593176156,0.0,1655.3642256205158
2020-12-25 00:00:00 UTC,23.030507429881165,0.0,428.9597782470144
2020-12-26 00:00:00 UTC,34.61159846983956,0.0,8262.460468869256
2020-12-27 00:00:00 UTC,28.72239578605235,0.0,10442.184549103196
2020-12-28 00:00:00 UTC,26.90422051047726,0.0,12064.565635961764
2020-12-29 00:00:00 UTC,25.56745541361633,0.0,15942.99588914366
2020-12-30 00:00:00 UTC,23.048619297064743,0.0,14830.921351081965
2020-12-31 00:00:00 UTC,19.742535607174556,0.0,13205.248088786377
2021-01-01 00:00:00 UTC,20.782321618661204,0.0,13900.73282864629
2021-01-02 00:00:00 UTC,23.266602575992238,0.0,15562.401168344373
2021-01-03 00:00:00 UTC,18.264861941375834,0.0,12216.872140559779
2021-01-04 00:00:00 UTC,20.730617736318848,0.0,13866.14950018892
2021-01-05 00:00:00 UTC,22.589105125017937,0.0,15109.241447746741
2021-01-06 00:00:00 UTC,20.624949147279818,0.0,13795.470639012381
2021-01-07 00:00:00 UTC,25.91589520204856,0.0,17334.441350161367
2021-01-08 00:00:00 UTC,23.746003857921313,0.0,15883.059719399744
2021-01-09 00:00:00 UTC,20.61330742029031,0.0,13787.68380270436
2021-01-10 00:00:00 UTC,20.180832987368195,0.0,2288.874345206635
2021-01-11 00:00:00 UTC,25.13584277626152,0.0,1714.3336250439872
2021-01-12 00:00:00 UTC,20.436920247027402,0.0,6006.797263722923
2021-01-13 00:00:00 UTC,19.22511201365247,0.0,11236.555746271213
2021-01-14 00:00:00 UTC,18.082041627306623,0.0,13806.679287861509
2021-01-15 00:00:00 UTC,19.89738968661491,0.0,9244.678829347993
2021-01-16 00:00:00 UTC,21.65827050757272,0.0,12915.042760336335
2021-01-17 00:00:00 UTC,24.743270777794613,0.0,7920.381918671897
2021-01-18 00:00:00 UTC,27.326295062293916,0.0,19254.182307101102
2021-01-19 00:00:00 UTC,27.966782094786055,0.0,8561.84340410549
2021-01-20 00:00:00 UTC,25.831321600226033,0.0,3097.437507641027
2021-01-21 00:00:00 UTC,24.364910684677643,0.0,6229.596621393392
2021-01-22 00:00:00 UTC,24.02263685412067,0.0,6616.324860661665
2021-01-23 00:00:00 UTC,35.286610772460605,0.0,40044.82930430851
2021-01-24 00:00:00 UTC,31.910230230481297,0.0,45820.453991470225
2021-01-25 00:00:00 UTC,39.2783361790876,0.0,46109.89919170897
2021-01-26 00:00:00 UTC,43.443627254793775,0.0,56556.02305639317
2021-01-27 00:00:00 UTC,46.91323856183216,0.0,34189.85503087068
2021-01-28 00:00:00 UTC,54.00984375644658,0.0,37180.58150723293
2021-01-29 00:00:00 UTC,95.16512632542363,0.0,243392.05530169953
2021-01-30 00:00:00 UTC,84.55903990273458,0.0,197107.1523599582
2021-01-31 00:00:00 UTC,91.38144050988373,0.0,138758.57992334652
2021-02-01 00:00:00 UTC,85.47479672995726,0.0,147997.71200492492
2021-02-02 00:00:00 UTC,143.7570496287086,0.0,317018.47476523055
2021-02-03 00:00:00 UTC,212.03147249867638,0.0,536782.7345067384
2021-02-04 00:00:00 UTC,208.03302904504187,0.0,465694.3144438411
2021-02-05 00:00:00 UTC,230.10466091793688,0.0,329653.5756061767
2021-02-06 00:00:00 UTC,212.95310672174134,0.0,486067.4770696002
2021-02-07 00:00:00 UTC,259.0760408266683,0.0,412212.5732817299
2021-02-08 00:00:00 UTC,233.75892958719345,0.0,155847.7555759158
2021-02-09 00:00:00 UTC,249.10449047095213,0.0,236906.62302526963
2021-02-10 00:00:00 UTC,396.7421923481111,0.0,650836.1040068167
2021-02-11 00:00:00 UTC,603.7033957047432,0.0,1487531.7459164462
2021-02-12 00:00:00 UTC,560.2515121595828,0.0,626221.1642810482
2021-02-13 00:00:00 UTC,641.620894731591,0.0,732790.8712131876
2021-02-14 00:00:00 UTC,595.3669354246604,0.0,1038934.9522045618
2021-02-15 00:00:00 UTC,590.6574785390732,0.0,962435.8992155372
